Student_ID,Gender,Age,Major,Attendance_Pct,Study_Hours_Per_Day,Previous_CGPA,Sleep_Hours,Social_Hours_Week,Final_CGPA,Number_of_Subjects,Average_Score
ID02608,Male,23,Mathematics,59.9,4.9,2.29,5.6,9,1.82,5,54.07
ID02609,Female,19,Psychology,76.3,1.9,2.19,4.5,6,2.22,6,53.08
ID02610,Male,21,Computer Science,72.2,3.1,4.0,6.7,5,3.92,8,79.2
ID02611,Female,20,Psychology,57.8,1.3,2.83,8.7,12,2.33,8,55.14
ID02612,Male,24,Mathematics,69.5,4.2,2.79,4.0,7,2.74,8,62.97
ID02613,Male,18,Economics,100.0,6.2,3.22,9.9,10,3.53,4,81.89
ID02614,Female,18,Business,94.1,3.5,3.38,8.3,8,3.47,6,77.1
ID02615,Male,21,Mathematics,100.0,3.8,3.44,7.3,5,3.86,4,76.75
ID02616,Male,22,Computer Science,97.4,5.1,3.99,6.8,9,4.0,7,91.82
ID02617,Male,19,Mathematics,73.9,5.4,3.85,8.3,12,3.94,8,79.28
ID02618,Male,24,Business,79.3,1.2,2.69,5.2,7,2.62,4,58.56
ID02619,Female,23,Psychology,93.8,2.7,3.58,7.7,9,3.67,7,77.19
ID02620,Male,24,Engineering,91.6,1.4,2.91,7.5,10,3.22,8,66.79
ID02621,Female,18,Psychology,76.3,3.1,3.03,9.7,13,2.99,8,60.58
ID02622,Female,18,Business,62.4,9.2,2.55,6.5,8,2.74,5,71.74
ID02623,Male,21,Business,100.0,6.2,2.25,7.1,7,2.76,4,66.31
ID02624,Female,22,Computer Science,82.9,4.0,3.08,6.9,9,3.4,8,74.73
ID02625,Male,22,Mathematics,80.1,10.7,2.62,6.2,6,3.14,8,76.02
ID02626,Female,21,Mathematics,86.7,4.8,3.56,9.2,3,3.86,6,80.08
ID02627,Male,24,Psychology,81.4,13.9,2.96,5.5,5,3.89,8,94.59
ID02628,Female,18,Engineering,86.8,4.3,3.25,4.7,7,3.57,4,74.16
ID02629,Male,24,Engineering,100.0,2.7,3.78,7.4,7,4.0,7,86.09
ID02630,Male,24,Computer Science,83.1,1.8,2.36,5.9,10,2.53,4,56.94
ID02631,Female,19,Business,67.6,5.8,2.74,7.4,6,2.98,8,67.42
ID02632,Female,18,Computer Science,82.6,3.1,3.19,8.0,9,3.36,7,70.92
ID02633,Male,22,Mathematics,78.0,4.3,3.26,7.2,9,3.34,8,75.47
ID02634,Male,23,Economics,100.0,5.3,3.65,7.0,8,4.0,6,83.73
ID02635,Female,24,Economics,100.0,2.3,3.53,4.0,4,3.65,4,75.19
ID02636,Female,18,Economics,86.6,4.7,3.15,7.8,8,3.63,4,72.45
ID02637,Female,24,Business,65.8,3.6,3.25,7.3,7,3.31,5,68.64
ID02638,Female,19,Computer Science,66.6,1.4,3.27,9.8,8,3.17,7,63.75
ID02639,Female,20,Psychology,85.2,5.5,2.37,8.7,10,2.73,4,67.02
ID02640,Female,18,Mathematics,90.0,5.9,3.02,4.8,7,3.48,8,79.74
ID02641,Male,21,Economics,79.4,8.2,3.22,8.6,11,3.43,5,77.6
ID02642,Male,20,Engineering,77.8,1.8,3.33,5.1,9,3.24,6,66.64
ID02643,Female,24,Computer Science,76.1,11.8,2.64,8.3,7,2.87,5,74.62
ID02644,Female,21,Mathematics,84.6,2.4,2.47,9.2,4,2.78,6,66.0
ID02645,Male,21,Mathematics,49.3,0.9,2.98,9.8,7,2.34,6,56.01
ID02646,Male,21,Engineering,68.5,4.1,4.0,6.4,7,3.99,4,81.76
ID02647,Female,18,Engineering,75.6,5.0,2.69,8.1,8,2.85,6,61.87
ID02648,Male,22,Engineering,100.0,3.6,3.69,8.5,9,3.76,7,82.93
ID02649,Male,24,Economics,72.8,1.8,3.89,7.7,6,3.98,8,76.82
ID02650,Male,20,Economics,87.7,3.0,3.12,4.5,15,3.31,5,70.07
ID02651,Male,19,Computer Science,88.4,4.8,2.76,7.2,7,3.02,8,72.88
ID02652,Male,22,Engineering,100.0,12.8,3.36,7.9,6,4.0,8,100.0
ID02653,Male,24,Psychology,100.0,1.9,3.2,7.0,12,3.36,8,69.96
ID02654,Male,18,Mathematics,84.1,2.7,2.67,5.7,8,2.93,5,60.07
ID02655,Female,21,Engineering,77.9,1.6,2.77,6.7,10,2.82,8,58.13
ID02656,Male,19,Mathematics,75.0,3.1,3.33,8.4,11,3.26,6,75.56
ID02657,Female,24,Business,81.4,3.8,3.57,7.6,11,4.0,4,80.16
ID02658,Female,20,Business,78.5,7.0,2.94,7.7,7,3.31,5,73.64
ID02659,Male,24,Engineering,93.3,4.9,3.07,6.6,11,3.49,7,75.45
ID02660,Female,22,Mathematics,91.3,9.0,3.43,7.6,8,3.89,4,85.54
ID02661,Male,23,Business,93.9,3.9,3.01,4.0,13,3.34,6,75.33
ID02662,Female,22,Engineering,100.0,0.3,2.95,6.9,8,3.08,7,65.02
ID02663,Male,24,Mathematics,100.0,5.0,2.72,6.4,8,3.13,4,71.62
ID02664,Female,19,Engineering,86.9,1.1,2.71,7.0,14,2.97,6,63.01
ID02665,Female,24,Economics,100.0,6.9,4.0,5.2,13,4.0,5,93.24
ID02666,Male,24,Mathematics,79.7,3.9,3.0,7.6,8,3.1,6,68.27
ID02667,Male,18,Business,100.0,2.6,3.78,9.9,10,3.85,5,82.21
ID02668,Female,20,Engineering,100.0,1.7,3.94,7.1,6,4.0,8,84.96
ID02669,Female,19,Business,100.0,2.9,3.01,7.1,8,3.43,4,77.13
ID02670,Male,24,Engineering,86.4,3.8,3.28,10.0,8,3.34,8,76.06
ID02671,Female,21,Computer Science,75.0,10.9,3.15,5.6,9,3.37,7,86.27
ID02672,Male,20,Business,64.1,3.6,2.29,7.7,5,2.51,8,54.11
ID02673,Female,22,Business,84.4,4.6,2.32,9.4,6,2.47,8,60.08
ID02674,Male,19,Psychology,100.0,3.7,3.12,6.4,7,3.33,4,77.26
ID02675,Female,22,Economics,80.4,4.6,2.89,8.3,9,3.21,8,69.55
ID02676,Male,24,Business,96.8,4.4,4.0,7.3,8,4.0,6,83.73
ID02677,Male,22,Mathematics,97.7,4.0,2.98,5.4,10,3.29,8,72.42
ID02678,Male,22,Engineering,80.7,2.6,4.0,6.8,9,4.0,8,80.13
ID02679,Male,18,Computer Science,100.0,6.0,2.86,7.0,13,3.28,6,74.79
ID02680,Male,22,Mathematics,41.4,1.9,4.0,6.0,8,3.84,5,73.6
ID02681,Male,21,Mathematics,66.7,5.3,3.35,4.6,8,3.31,4,74.78
ID02682,Female,21,Mathematics,71.3,6.0,3.38,6.4,9,3.36,4,80.42
ID02683,Male,20,Mathematics,72.7,1.0,2.84,4.8,9,2.74,5,60.02
ID02684,Male,24,Computer Science,90.0,1.8,3.39,7.8,6,3.67,8,72.96
ID02685,Male,23,Psychology,89.4,1.1,3.95,7.8,5,4.0,6,76.05
ID02686,Male,22,Economics,90.9,8.0,3.03,5.1,5,3.64,6,80.42
ID02687,Male,22,Business,93.9,2.8,2.93,7.1,7,3.08,5,69.4
ID02688,Male,19,Mathematics,70.7,7.8,2.98,5.0,7,3.12,6,70.15
ID02689,Male,18,Business,66.7,3.2,3.91,6.5,9,3.8,7,75.22
ID02690,Male,23,Business,90.9,2.0,3.53,6.0,5,3.61,8,74.29
ID02691,Male,20,Mathematics,75.5,2.5,3.82,7.7,10,3.77,7,77.64
ID02692,Female,23,Psychology,61.4,4.4,3.26,4.6,5,3.41,7,70.36
ID02693,Male,22,Business,99.6,6.0,3.12,8.5,7,3.56,8,78.06
ID02694,Male,19,Engineering,100.0,4.0,3.31,8.8,7,3.45,6,79.92
ID02695,Female,24,Business,100.0,6.8,3.64,6.8,8,4.0,8,88.1
ID02696,Male,18,Economics,87.8,3.6,2.98,5.0,4,3.33,5,61.52
ID02697,Female,24,Mathematics,94.4,3.8,3.78,4.0,7,3.9,4,81.72
ID02698,Male,20,Computer Science,100.0,2.4,3.28,8.6,13,3.33,6,78.14
ID02699,Female,23,Business,75.4,2.2,1.9,10.0,8,1.63,4,44.33
ID02700,Female,20,Psychology,100.0,6.2,3.54,7.1,9,4.0,4,86.41
ID02701,Male,22,Engineering,89.1,1.9,2.46,5.3,7,2.42,8,64.66
ID02702,Female,20,Engineering,98.7,3.2,3.53,5.4,4,3.78,7,77.33
ID02703,Male,24,Computer Science,87.8,6.4,3.55,8.8,11,4.0,5,83.57
ID02704,Male,19,Economics,100.0,1.2,3.26,7.3,8,3.58,8,68.31
ID02705,Female,20,Computer Science,88.4,8.2,3.37,5.5,10,3.9,4,89.72
ID02706,Female,21,Economics,62.7,2.0,3.65,10.0,8,3.39,5,69.61
ID02707,Male,19,Business,100.0,8.2,2.85,8.6,8,3.44,7,80.73
ID02708,Male,23,Mathematics,70.8,1.9,3.5,7.8,7,3.63,5,73.69
ID02709,Male,18,Psychology,100.0,6.2,3.68,6.2,6,4.0,7,89.98
ID02710,Male,18,Engineering,83.6,2.8,3.98,8.9,8,4.0,8,78.6
ID02711,Female,22,Computer Science,100.0,11.1,2.55,8.3,14,3.3,4,80.32
ID02712,Male,22,Psychology,100.0,3.4,3.3,6.8,7,3.81,4,78.66
ID02713,Male,21,Economics,91.5,1.7,2.62,8.6,10,2.68,8,60.43
ID02714,Male,23,Mathematics,92.6,5.3,2.6,8.6,9,3.09,6,63.15
ID02715,Male,24,Engineering,91.3,3.0,3.28,7.4,5,3.45,6,73.77
ID02716,Male,18,Engineering,54.8,5.7,3.14,5.3,9,2.75,6,63.83
ID02717,Female,18,Economics,86.8,8.1,3.67,5.5,8,3.97,6,93.21
ID02718,Female,18,Mathematics,68.3,6.3,2.93,4.6,2,2.97,7,70.49
ID02719,Female,24,Engineering,87.6,1.2,3.03,9.0,6,2.94,6,63.25
ID02720,Male,18,Mathematics,67.9,1.9,3.21,4.8,11,3.01,4,62.82
ID02721,Female,20,Engineering,67.2,4.6,2.67,7.1,4,2.8,7,57.04
ID02722,Female,23,Business,100.0,4.9,2.74,4.6,9,2.87,7,69.18
ID02723,Female,19,Economics,100.0,0.5,3.66,9.5,1,3.86,4,79.37
ID02724,Male,19,Mathematics,84.9,1.6,2.83,5.3,7,2.88,5,70.03
ID02725,Male,21,Psychology,87.8,2.0,3.69,7.5,12,3.76,7,78.87
ID02726,Male,20,Business,81.3,8.4,3.4,4.6,8,3.82,7,83.6
ID02727,Male,18,Psychology,93.5,2.5,2.33,8.3,9,2.36,4,59.12
ID02728,Male,18,Economics,74.9,6.0,3.37,8.6,5,3.54,4,74.19
ID02729,Male,22,Engineering,99.9,7.4,3.36,7.0,4,3.81,6,92.15
ID02730,Male,22,Psychology,81.2,2.5,3.31,6.9,3,3.43,6,70.25
ID02731,Female,21,Business,78.7,3.7,3.03,8.2,5,2.95,8,75.08
ID02732,Male,18,Mathematics,85.3,6.0,2.63,6.1,6,3.06,6,73.67
ID02733,Male,21,Computer Science,76.1,1.2,3.77,8.6,6,3.49,8,68.04
ID02734,Female,20,Psychology,89.9,3.3,3.05,7.4,4,3.3,5,69.01
ID02735,Female,19,Computer Science,76.9,7.9,2.66,4.6,8,2.91,6,69.59
ID02736,Female,18,Economics,92.0,4.9,3.33,9.8,8,3.68,4,78.35
ID02737,Female,23,Psychology,100.0,4.9,2.73,7.3,6,3.01,6,72.16
ID02738,Male,24,Psychology,74.2,6.8,2.63,6.5,9,3.0,4,77.3
ID02739,Female,20,Mathematics,83.0,2.7,2.91,7.2,7,3.12,6,62.93
ID02740,Male,18,Engineering,91.9,1.9,2.77,5.9,9,2.93,5,65.55
ID02741,Male,24,Business,78.5,4.7,2.64,6.8,9,2.75,4,67.17
ID02742,Male,23,Business,92.0,2.9,3.5,8.2,6,3.58,4,76.92
ID02743,Male,22,Business,93.3,2.7,3.04,8.0,8,3.24,6,70.86
ID02744,Male,21,Economics,100.0,1.9,3.73,7.9,8,3.97,8,76.95
ID02745,Female,22,Engineering,75.9,5.3,2.67,6.1,7,2.69,4,66.61
ID02746,Female,19,Computer Science,70.9,3.5,2.24,5.7,8,2.09,6,57.06
ID02747,Female,22,Business,80.4,1.9,3.17,7.6,7,3.46,5,68.47
ID02748,Male,18,Computer Science,70.5,7.0,4.0,8.2,7,4.0,8,88.34
ID02749,Female,23,Engineering,93.5,3.2,3.37,5.9,7,3.7,6,80.35
ID02750,Female,22,Economics,67.6,5.4,4.0,6.7,8,3.97,8,85.51
ID02751,Male,18,Engineering,100.0,9.6,3.27,7.6,7,3.99,5,89.38
ID02752,Female,19,Mathematics,100.0,6.9,3.22,6.9,12,3.89,4,79.56
ID02753,Male,24,Business,85.2,9.0,2.02,8.7,9,2.55,6,65.27
ID02754,Male,23,Economics,98.0,6.9,3.31,5.0,7,3.75,7,83.15
ID02755,Female,22,Mathematics,60.4,3.3,3.18,4.8,8,3.28,8,66.18
ID02756,Male,21,Business,100.0,2.3,2.9,8.6,7,3.21,8,68.04
ID02757,Male,21,Engineering,76.1,3.2,3.03,7.9,9,3.06,8,64.28
ID02758,Female,23,Engineering,83.2,3.3,3.07,7.1,7,3.49,7,66.05
ID02759,Female,21,Psychology,57.2,8.1,3.01,6.5,11,2.84,5,66.93
ID02760,Male,22,Psychology,92.3,2.9,4.0,7.7,5,4.0,6,83.17
ID02761,Male,22,Engineering,68.4,1.6,2.91,7.3,9,2.93,4,55.9
ID02762,Male,23,Engineering,86.5,4.5,3.18,7.4,6,3.47,6,71.35
ID02763,Female,22,Computer Science,76.8,4.1,2.9,6.9,8,2.94,5,66.09
ID02764,Male,24,Computer Science,68.8,2.4,3.49,7.8,8,3.33,4,65.98
ID02765,Male,18,Mathematics,72.9,3.1,3.19,8.4,7,3.25,5,69.43
ID02766,Female,19,Psychology,88.4,9.2,2.96,8.4,7,3.63,6,83.42
ID02767,Male,24,Psychology,65.8,5.3,2.14,7.7,5,2.25,5,54.83
ID02768,Male,24,Engineering,73.8,3.2,3.22,7.0,8,3.11,8,67.81
ID02769,Male,21,Engineering,94.9,2.3,2.95,7.7,4,3.29,6,70.5
ID02770,Female,18,Mathematics,100.0,11.9,3.07,8.8,13,3.6,8,88.87
ID02771,Male,23,Economics,92.2,10.3,2.51,6.8,8,3.07,7,75.81
ID02772,Male,21,Economics,71.2,6.6,3.82,6.6,14,4.0,4,87.11
ID02773,Female,18,Economics,79.5,3.4,3.53,7.7,7,3.39,5,77.87
ID02774,Male,22,Psychology,85.5,2.3,3.82,8.1,11,3.94,7,80.3
ID02775,Male,23,Computer Science,79.8,2.3,3.67,6.8,6,3.66,6,77.79
ID02776,Male,23,Economics,98.5,3.4,3.4,7.7,6,3.56,5,72.24
ID02777,Male,21,Business,88.3,2.9,2.53,5.7,5,2.54,6,66.72
ID02778,Male,22,Mathematics,98.6,3.9,4.0,7.0,8,4.0,8,88.63
ID02779,Male,21,Economics,80.3,3.8,2.64,9.3,8,2.73,5,67.01
ID02780,Male,20,Business,100.0,2.0,2.97,7.9,9,3.12,4,71.0
ID02781,Male,18,Economics,82.5,2.1,3.45,6.0,6,3.7,5,72.41
ID02782,Female,20,Computer Science,70.4,3.2,3.48,6.2,9,3.43,8,71.02
ID02783,Female,18,Computer Science,100.0,3.7,3.39,5.1,5,3.71,7,80.11
ID02784,Female,19,Economics,57.6,8.7,2.9,9.4,8,2.97,8,70.74
ID02785,Female,24,Business,73.9,4.7,2.8,5.5,9,2.89,8,68.98
ID02786,Male,23,Mathematics,75.6,4.6,4.0,4.0,9,4.0,4,78.34
ID02787,Female,21,Business,100.0,4.8,3.08,4.9,6,3.33,5,75.33
ID02788,Male,19,Mathematics,100.0,7.6,3.02,7.1,11,3.47,4,87.86
ID02789,Female,19,Economics,100.0,14.0,2.74,5.9,7,3.38,4,88.8
ID02790,Female,23,Mathematics,80.0,2.8,3.22,7.2,9,3.66,8,69.16
ID02791,Female,23,Engineering,100.0,11.4,3.2,7.5,8,3.88,8,89.15
ID02792,Female,18,Psychology,90.5,1.4,3.09,6.1,10,3.39,4,68.92
ID02793,Female,20,Psychology,99.7,3.3,3.29,5.6,7,3.57,7,74.55
ID02794,Male,22,Computer Science,87.7,1.9,3.98,8.4,2,3.95,6,79.89
ID02795,Male,18,Engineering,84.3,5.9,2.8,7.4,11,3.4,4,73.92
ID02796,Female,22,Psychology,81.2,6.8,3.12,4.0,11,3.5,8,74.7
ID02797,Male,19,Economics,81.9,1.6,2.78,4.7,4,2.8,8,64.27
ID02798,Female,22,Mathematics,94.1,7.3,3.25,4.3,9,3.86,6,85.28
ID02799,Female,20,Mathematics,90.5,4.9,2.82,6.8,9,3.32,7,74.36
ID02800,Male,18,Business,84.5,6.4,2.84,7.3,6,3.36,5,73.4
ID02801,Female,23,Business,100.0,8.0,2.37,6.7,10,3.12,7,83.31
ID02802,Female,20,Mathematics,40.5,6.0,3.15,6.1,6,3.1,6,68.6
ID02803,Female,24,Economics,92.6,1.4,3.31,8.5,8,3.28,8,72.44
ID02804,Female,20,Mathematics,95.8,3.1,4.0,7.5,8,4.0,4,82.52
ID02805,Male,24,Business,100.0,1.5,3.33,5.6,5,3.49,4,73.5
ID02806,Female,18,Psychology,84.0,0.9,2.88,5.7,4,2.89,8,66.68
ID02807,Female,23,Computer Science,88.1,1.8,2.42,5.9,6,2.69,5,64.03
ID02808,Male,20,Business,99.8,3.2,2.49,6.5,13,2.62,5,70.02
ID02809,Male,24,Economics,100.0,10.9,2.45,7.1,9,3.21,7,82.84
ID02810,Female,23,Psychology,80.5,3.9,4.0,7.6,4,4.0,4,79.16
ID02811,Male,21,Psychology,89.0,4.9,3.24,5.8,11,3.37,6,78.06
ID02812,Female,21,Psychology,100.0,2.8,2.81,5.0,18,2.64,5,65.51
ID02813,Female,21,Engineering,53.1,3.5,2.62,7.6,9,2.29,4,51.84
ID02814,Male,22,Engineering,74.6,4.1,2.67,8.2,8,2.67,8,64.28
ID02815,Female,20,Psychology,100.0,3.3,2.8,9.6,7,3.04,4,71.67
ID02816,Female,18,Economics,100.0,5.5,3.76,7.6,13,4.0,4,90.41
ID02817,Male,18,Mathematics,92.8,2.6,3.09,5.9,7,3.14,7,72.38
ID02818,Male,22,Economics,78.3,1.5,2.38,7.9,7,2.45,8,56.89
ID02819,Male,18,Engineering,71.8,1.2,4.0,6.8,6,4.0,4,72.4
ID02820,Male,24,Business,76.1,6.5,2.53,5.0,4,2.49,7,66.5
ID02821,Female,21,Engineering,100.0,0.5,2.8,6.9,10,2.96,6,59.98
ID02822,Male,20,Mathematics,75.6,3.4,3.76,7.4,11,3.78,8,71.39
ID02823,Female,18,Computer Science,86.5,1.9,3.31,9.2,9,3.62,4,73.16
ID02824,Male,18,Engineering,73.7,5.6,2.87,7.1,6,3.16,8,66.83
ID02825,Male,19,Economics,97.6,4.0,2.48,5.8,7,2.56,7,69.12
ID02826,Female,19,Economics,76.9,4.0,2.62,4.2,11,2.75,8,66.58
ID02827,Female,19,Psychology,83.5,4.2,2.65,5.2,6,2.74,5,63.85
ID02828,Male,20,Psychology,59.7,4.1,3.1,5.5,8,2.77,8,67.52
ID02829,Male,21,Psychology,60.8,1.5,3.2,9.5,7,2.95,7,60.22
ID02830,Male,23,Computer Science,85.1,2.9,3.03,6.7,8,3.28,4,63.2
ID02831,Male,21,Mathematics,65.1,2.2,3.08,6.9,5,3.09,8,63.39
ID02832,Female,21,Business,100.0,2.5,2.57,8.7,9,2.78,7,63.92
ID02833,Male,20,Economics,54.1,4.2,3.25,7.9,4,2.88,5,65.29
ID02834,Male,24,Economics,73.0,6.6,3.74,6.6,11,4.0,6,88.8
ID02835,Male,24,Mathematics,85.3,6.4,3.02,8.7,11,3.2,5,71.07
ID02836,Female,20,Computer Science,79.5,4.6,3.01,6.0,11,3.03,6,71.61
ID02837,Female,19,Psychology,68.4,3.0,3.14,7.4,5,3.26,8,63.29
ID02838,Male,18,Mathematics,70.6,4.0,3.66,5.1,9,3.75,8,78.7
ID02839,Female,22,Business,70.1,6.0,2.65,7.4,6,2.92,5,66.86
ID02840,Male,22,Psychology,80.7,2.5,3.83,8.5,9,3.95,8,78.98
ID02841,Male,23,Business,100.0,3.9,3.31,8.3,9,3.62,6,75.48
ID02842,Female,18,Engineering,86.2,2.8,3.11,8.4,12,3.41,7,67.62
ID02843,Female,23,Business,100.0,2.4,3.71,10.0,10,3.91,7,83.59
ID02844,Female,19,Psychology,92.6,3.8,2.51,6.6,17,2.62,6,70.57
ID02845,Female,23,Engineering,100.0,3.0,3.36,5.6,8,3.58,6,78.64
ID02846,Male,18,Psychology,43.0,4.7,3.32,7.7,12,2.93,6,63.11
ID02847,Female,18,Economics,80.4,3.1,2.63,5.7,8,2.74,8,63.48
ID02848,Male,22,Psychology,100.0,3.6,3.33,5.3,9,3.64,5,85.27
ID02849,Female,24,Engineering,76.4,1.5,3.24,6.6,3,3.06,5,66.96
ID02850,Male,19,Business,100.0,6.1,3.01,10.0,10,3.35,5,82.97
ID02851,Female,20,Economics,100.0,6.2,3.53,8.0,7,4.0,4,83.72
ID02852,Male,23,Computer Science,78.0,2.2,2.81,7.6,3,2.84,5,62.41
ID02853,Male,22,Computer Science,77.5,2.3,3.24,4.5,6,3.01,4,70.38
ID02854,Female,23,Computer Science,69.8,4.3,3.03,6.1,6,3.13,4,68.9
ID02855,Male,23,Computer Science,75.6,2.9,2.79,9.1,8,2.72,7,60.76
ID02856,Male,20,Mathematics,66.5,4.6,3.35,6.6,8,3.57,4,69.46
ID02857,Male,19,Computer Science,91.4,8.3,3.0,10.0,5,3.49,6,83.66
ID02858,Male,18,Engineering,63.2,2.3,2.36,7.7,11,2.24,7,56.42
ID02859,Male,21,Computer Science,94.1,6.4,2.2,6.8,4,2.68,7,71.11
ID02860,Male,23,Psychology,94.4,2.0,3.49,6.5,5,3.58,6,81.0
ID02861,Female,21,Computer Science,60.1,2.5,2.49,6.9,8,2.51,4,54.67
ID02862,Male,19,Business,100.0,4.3,3.24,4.8,12,3.67,8,77.22
ID02863,Female,21,Engineering,92.7,5.5,3.13,8.5,6,3.47,8,81.27
ID02864,Female,23,Engineering,96.2,8.2,2.92,7.7,8,3.4,7,82.74
ID02865,Male,20,Economics,73.6,9.8,4.0,6.6,10,4.0,4,90.05
ID02866,Female,21,Mathematics,94.3,3.2,3.19,6.8,11,3.66,4,70.74
ID02867,Male,19,Psychology,100.0,3.9,3.48,8.2,6,3.85,5,82.13
ID02868,Female,19,Engineering,83.5,4.7,3.24,10.0,4,3.65,4,74.29
ID02869,Male,24,Business,100.0,3.8,2.98,9.3,9,3.25,8,73.5
ID02870,Male,24,Computer Science,85.7,3.2,3.09,7.3,4,3.36,5,73.53
ID02871,Female,20,Engineering,100.0,2.7,3.83,5.8,7,3.87,5,85.34
ID02872,Female,21,Business,89.4,5.5,3.64,4.7,9,4.0,8,87.39
ID02873,Female,21,Computer Science,93.8,8.2,4.0,7.2,8,4.0,8,89.06
ID02874,Male,24,Mathematics,59.9,1.3,3.21,5.8,19,2.33,5,62.47
ID02875,Female,18,Engineering,90.6,3.4,2.66,7.2,7,3.09,5,68.11
ID02876,Male,22,Engineering,74.0,1.4,2.88,7.4,10,2.74,6,56.32
ID02877,Male,19,Business,72.3,5.3,2.51,8.1,2,2.56,7,61.22
ID02878,Male,18,Economics,100.0,2.4,3.48,5.2,11,3.75,8,75.13
ID02879,Female,19,Psychology,81.8,7.6,2.81,5.7,14,3.26,8,74.35
ID02880,Male,18,Mathematics,70.0,3.6,1.57,6.5,6,1.6,8,51.17
ID02881,Male,24,Psychology,79.6,5.4,4.0,7.4,13,3.94,4,91.77
ID02882,Female,24,Engineering,65.5,2.2,2.81,7.3,7,2.77,5,56.97
ID02883,Male,22,Psychology,100.0,4.2,2.81,10.0,7,3.05,6,73.62
ID02884,Male,18,Computer Science,74.6,4.2,3.94,4.0,8,4.0,4,82.9
ID02885,Male,19,Mathematics,92.9,4.9,2.5,8.7,7,2.77,5,68.56
ID02886,Female,21,Psychology,100.0,2.6,3.67,8.6,10,3.9,4,81.86
ID02887,Male,19,Computer Science,77.5,7.2,2.81,5.6,12,3.03,8,73.32
ID02888,Male,23,Business,93.0,4.7,2.44,6.3,12,2.81,4,71.26
ID02889,Female,24,Psychology,69.5,8.0,3.95,9.6,9,4.0,4,90.99
ID02890,Female,20,Mathematics,100.0,1.5,3.56,6.1,8,3.94,4,73.77
ID02891,Male,20,Computer Science,99.0,4.2,3.56,6.1,7,4.0,4,84.49
ID02892,Female,24,Psychology,82.1,3.5,3.28,7.2,9,3.76,6,75.3
ID02893,Female,23,Business,73.4,9.9,3.4,7.8,10,3.65,5,85.84
ID02894,Female,20,Psychology,83.3,5.6,2.48,8.5,13,2.74,8,69.52
ID02895,Male,24,Computer Science,79.9,3.8,3.16,8.6,6,3.27,5,71.59
ID02896,Female,20,Psychology,100.0,5.4,2.64,8.2,9,2.81,6,72.7
ID02897,Male,24,Mathematics,66.6,3.0,2.41,4.1,5,2.37,7,56.15
ID02898,Male,22,Engineering,87.0,5.0,3.31,6.9,7,3.63,7,71.21
ID02899,Male,21,Computer Science,84.7,13.0,3.68,8.0,7,4.0,7,97.53
ID02900,Male,21,Computer Science,83.2,2.7,2.91,8.0,5,3.33,5,64.21
ID02901,Male,19,Computer Science,83.4,4.2,2.99,5.9,4,3.21,6,66.8
ID02902,Female,23,Computer Science,83.3,2.4,2.53,5.5,9,2.56,8,64.71
ID02903,Male,24,Psychology,98.1,2.1,3.1,5.4,12,3.35,8,72.86
ID02904,Male,18,Mathematics,94.1,6.4,3.48,7.7,10,3.77,7,84.09
ID02905,Male,19,Business,91.3,1.8,3.5,8.5,9,3.45,7,72.86
ID02906,Male,19,Mathematics,39.5,5.0,3.37,7.2,5,3.32,8,67.1
ID02907,Female,24,Computer Science,89.5,6.2,2.79,5.4,4,3.28,7,76.11
ID02908,Male,24,Economics,60.2,3.0,2.77,7.3,6,2.8,8,56.66
ID02909,Male,19,Psychology,94.7,7.8,3.5,5.6,7,4.0,4,87.39
ID02910,Male,19,Economics,100.0,7.4,3.51,5.9,9,4.0,5,90.67
ID02911,Male,21,Psychology,71.1,3.0,3.01,6.4,10,2.84,4,59.35
ID02912,Male,18,Computer Science,81.1,1.6,2.89,5.8,8,2.91,4,63.04
ID02913,Female,19,Psychology,76.0,5.2,3.68,5.3,4,3.78,6,78.71
ID02914,Female,21,Computer Science,100.0,3.7,2.92,9.3,7,3.06,5,72.15
ID02915,Male,19,Mathematics,86.4,4.4,3.47,4.2,10,3.62,6,76.61
ID02916,Female,20,Engineering,100.0,5.2,3.03,6.1,9,3.42,6,77.48
ID02917,Female,19,Psychology,91.2,1.4,2.58,6.7,7,2.89,7,66.85
ID02918,Female,24,Computer Science,88.6,2.9,3.91,8.8,8,3.99,8,80.74
ID02919,Male,23,Economics,86.0,9.3,3.16,7.4,5,3.75,8,84.43
ID02920,Male,23,Computer Science,97.3,4.4,2.74,6.6,4,3.12,5,76.78
ID02921,Male,19,Economics,58.9,5.4,2.4,5.9,14,1.99,5,56.87
ID02922,Female,22,Psychology,86.3,4.2,2.45,8.7,8,2.7,7,69.11
ID02923,Female,20,Business,83.9,5.3,2.91,5.8,10,3.37,4,71.6
ID02924,Male,18,Economics,95.9,7.4,4.0,7.3,8,4.0,6,99.12
ID02925,Male,19,Computer Science,82.2,0.9,2.81,6.7,6,3.01,6,63.24
ID02926,Female,18,Psychology,69.4,6.0,3.82,7.7,11,3.82,4,82.8
ID02927,Female,20,Computer Science,85.1,3.8,3.03,9.4,5,3.08,7,70.34
ID02928,Female,19,Business,68.8,6.6,2.51,8.1,10,2.42,5,63.04
ID02929,Female,22,Engineering,56.1,3.1,2.86,6.8,9,2.67,4,59.78
ID02930,Male,21,Business,95.9,3.0,2.46,9.5,8,2.74,7,66.49
ID02931,Female,22,Mathematics,93.7,1.7,2.67,9.4,11,2.9,4,63.5
